_id,opportunityId,currentOpportunityStatus.name,currentOpportunityStatus.updatedAt,updated_at,factFindSent.date[0],updatedAt,deletedAt,assignedUserId[0],assignee[0].name,assignee[0].avatar,assignee[0].email,opportunityName,created_at,opportunityStatusHistory[0].oldStatus,opportunityStatusHistory[1].oldStatus,opportunityStatusHistory[2].oldStatus,opportunityStatusHistory[3].oldStatus,opportunityStatusHistory[4].oldStatus,opportunityStatusHistory[5].oldStatus,opportunityStatusHistory[6].oldStatus,opportunityStatusHistory[7].oldStatus,opportunityStatusHistory[8].oldStatus,opportunityStatusHistory[9].oldStatus,opportunityStatusHistory[10].oldStatus,opportunityStatusHistory[11].oldStatus,opportunityStatusHistory[12].oldStatus,opportunityStatusHistory[13].oldStatus,opportunityStatusHistory[14].oldStatus,opportunityStatusHistory[0].newStatus,opportunityStatusHistory[1].newStatus,opportunityStatusHistory[2].newStatus,opportunityStatusHistory[3].newStatus,opportunityStatusHistory[4].newStatus,opportunityStatusHistory[5].newStatus,opportunityStatusHistory[6].newStatus,opportunityStatusHistory[7].newStatus,opportunityStatusHistory[8].newStatus,opportunityStatusHistory[9].newStatus,opportunityStatusHistory[10].newStatus,opportunityStatusHistory[11].newStatus,opportunityStatusHistory[12].newStatus,opportunityStatusHistory[13].newStatus,opportunityStatusHistory[14].newStatus,opportunityStatusHistory[0].updateDate,opportunityStatusHistory[1].updateDate,opportunityStatusHistory[2].updateDate,opportunityStatusHistory[3].updateDate,opportunityStatusHistory[4].updateDate,opportunityStatusHistory[5].updateDate,opportunityStatusHistory[6].updateDate,opportunityStatusHistory[7].updateDate,opportunityStatusHistory[8].updateDate,opportunityStatusHistory[9].updateDate,opportunityStatusHistory[10].updateDate,opportunityStatusHistory[11].updateDate,opportunityStatusHistory[12].updateDate,opportunityStatusHistory[13].updateDate,opportunityStatusHistory[14].updateDate,opportunityStatusHistory[0].daysInOldStatus,opportunityStatusHistory[1].daysInOldStatus,opportunityStatusHistory[2].daysInOldStatus,opportunityStatusHistory[3].daysInOldStatus,opportunityStatusHistory[4].daysInOldStatus,opportunityStatusHistory[5].daysInOldStatus,opportunityStatusHistory[6].daysInOldStatus,opportunityStatusHistory[7].daysInOldStatus,opportunityStatusHistory[8].daysInOldStatus,opportunityStatusHistory[9].daysInOldStatus,opportunityStatusHistory[10].daysInOldStatus,opportunityStatusHistory[11].daysInOldStatus,opportunityStatusHistory[12].daysInOldStatus,opportunityStatusHistory[13].daysInOldStatus,opportunityStatusHistory[14].daysInOldStatus,opportunityStatusHistory[4].data.eventMeta.device,opportunityStatusHistory[0].data.eventMeta.device,opportunityStatusHistory[4].data.eventMeta.platform,opportunityStatusHistory[0].data.eventMeta.platform,opportunityStatusHistory[4].data.eventMeta.browser,opportunityStatusHistory[0].data.eventMeta.browser,broker.name,broker.avatar,broker.email,broker.phoneNo,brokerId,leadSourceId,loanAmount,opportunityInfo.emailAddress,opportunityInfo.fullName,createdAt,lcr.ffSent,opportunityStatusHistory[1].data.userAgentInfo.device,opportunityStatusHistory[2].data.userAgentInfo.device,opportunityStatusHistory[3].data.userAgentInfo.device,opportunityStatusHistory[4].data.userAgentInfo.device,opportunityStatusHistory[5].data.userAgentInfo.device,opportunityStatusHistory[6].data.userAgentInfo.device,opportunityStatusHistory[7].data.userAgentInfo.device,opportunityStatusHistory[0].data.userAgentInfo.device,opportunityStatusHistory[8].data.userAgentInfo.device,opportunityStatusHistory[12].data.userAgentInfo.device,opportunityStatusHistory[1].data.userAgentInfo.platform,opportunityStatusHistory[2].data.userAgentInfo.platform,opportunityStatusHistory[3].data.userAgentInfo.platform,opportunityStatusHistory[4].data.userAgentInfo.platform,opportunityStatusHistory[5].data.userAgentInfo.platform,opportunityStatusHistory[6].data.userAgentInfo.platform,opportunityStatusHistory[7].data.userAgentInfo.platform,opportunityStatusHistory[0].data.userAgentInfo.platform,opportunityStatusHistory[8].data.userAgentInfo.platform,opportunityStatusHistory[12].data.userAgentInfo.platform,opportunityStatusHistory[1].data.userAgentInfo.browser,opportunityStatusHistory[2].data.userAgentInfo.browser,opportunityStatusHistory[3].data.userAgentInfo.browser,opportunityStatusHistory[4].data.userAgentInfo.browser,opportunityStatusHistory[5].data.userAgentInfo.browser,opportunityStatusHistory[6].data.userAgentInfo.browser,opportunityStatusHistory[7].data.userAgentInfo.browser,opportunityStatusHistory[0].data.userAgentInfo.browser,opportunityStatusHistory[8].data.userAgentInfo.browser,opportunityStatusHistory[12].data.userAgentInfo.browser,currentOpportunityStatus.data.userAgentInfo.device,currentOpportunityStatus.data.userAgentInfo.platform,currentOpportunityStatus.data.userAgentInfo.browser,lcr.ffReceived,followUpEmailClickInfo.userAgentInfo.device,followUpEmailClickInfo.userAgentInfo.platform,followUpEmailClickInfo.userAgentInfo.browser,followUpEmailClickInfo.updatedAt,leadCategory,leadSegment,mercuryId,conversionPage,leadSource,applicantInitialLoginInfo.userAgentInfo.device,applicantInitialLoginInfo.userAgentInfo.platform,applicantInitialLoginInfo.userAgentInfo.browser,leadOriginatingPage,pluginName,pluginPageSlug,enquiryId,lcr.submitted,brokerName,ffSent,submitted,lcr.settled,broker,broker.mercuryId
6682e58615fafdc129808b21,62bc0b3733cb0e0011771fb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salona Bajracharya,,salona.b@homeloanexperts.com.au,,,,,rebekah_crist@hletest.co,Tessie Rowe,2022-06-29T08:20:07.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41780598-bd08-40c6-b0e6-5d15bee7d3ff,,Website - Complete,,,,,,,,,,,,,,
6682e58615fafdc129808b22,62bd60589d748b0012acc909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salina Maharjan,,salina.m@homeloanexperts.com.au,,,,,,dacac fdefce,2022-06-30T08:35:36.046Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171d6b2-ee15-40fa-b9cd-a4c99d84c402,,Website - Complete,,,,,,,,,,,,,,
6682e58615fafdc129808b2b,62be7b52bdf3890011e525c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wozucy@conisocial.it,Smarikanine hletest,2022-07-01T04:42:58.099Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdb60fff-fdf4-4f0a-9cab-3477b7aed317,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371187,,,,,,,
6682e58615fafdc129808b2c,62be7b72bdf3890011e525c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tohujeba@livinginsurance.co.uk,Smarikaeleven hletest,2022-07-01T04:43:30.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sydney,aa41a26e-cfe1-4907-b93f-379665e6233e,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371189,,,,,,,
6682e58615fafdc129808b2f,62be7b76bdf3890011e525c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,syfaly@microcreditoabruzzo.it,Smarikaeighteen hletest,2022-07-01T04:43:34.176Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a736d7f0-d9cf-4823-929c-823d49a35931,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371196,,,,,,,
6682e58615fafdc129808b30,62be7b76bdf3890011e525ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hexygoqy@onekisspresave.com,Smarikatwentyone hletest,2022-07-01T04:43:34.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4c4b59f-1325-4933-838d-f7496da20191,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371199,,,,,,,
6682e58615fafdc129808b36,62be7b7bd3abc7001127bc1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bytevono@savageattitude.com,Smarikasixteen hletest,2022-07-01T04:43:39.636Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9634c324-7b5a-4758-bb5d-4f28e777012c,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371194,,,,,,,
6682e58615fafdc129808b3b,62be7c13f3aed20010e2bdef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rurawigu@microcreditoabruzzo.it,Smarikatwo hletest,2022-07-01T04:46:11.672Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premium_and_other,3412d759-b2ed-4593-8b3d-75194d3e8f00,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371204,,,,,,,
6682e58615fafdc129808b3e,62be7c1bf3aed20010e2bdf1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mijoxo1672@obxstorm.com,Smarikafive hletest,2022-07-01T04:46:19.602Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afroeurope,935630c2-4b50-484d-a0e3-552792ded3a0,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371207,,,,,,,
6682e58615fafdc129808b3f,62be7c1ff3aed20010e2bdf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tohujeba@livinginsurance.co.uk,Smarikasix hletest,2022-07-01T04:46:23.135Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08785808-902d-4dc4-b2df-e19f5757a6b0,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371208,,,,,,,
6682e58615fafdc129808b40,62be7c20f3aed20010e2bdf3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qilucoho@ryteto.me,Smarikaseven hletest,2022-07-01T04:46:24.873Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29165fc9-b657-43fe-8d4c-1762204969d3,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371209,,,,,,,
6682e58615fafdc129808b41,62be7c23f3aed20010e2bdf4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wugynyro@ryteto.me,Smarikaeight hletest,2022-07-01T04:46:27.333Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e26e5a8b-a91a-4a8e-b2cc-b8cec3ca1dbf,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371210,,,,,,,
6682e58615fafdc129808b42,62be7c26f3aed20010e2bdf5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zaxylejo@microcreditoabruzzo.it,Smarikanine hletest,2022-07-01T04:46:30.040Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80cd3fad-2703-43f2-8884-836330ccc909,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371211,,,,,,,
6682e58615fafdc129808b45,62be7c31f3aed20010e2bdf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lituwu@forexlist.in,Smarikatwelve hletest,2022-07-01T04:46:41.034Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premium_and_other,5d6c8b45-f59b-4211-99c3-55c7d8fcb5b3,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371214,,,,,,,
6682e58615fafdc129808b46,62be7c34f3aed20010e2bdf9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,syfaly@microcreditoabruzzo.it,Smarikathirteen hletest,2022-07-01T04:46:44.533Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267c2b91-1a43-47fd-9a30-7390d1e9a563,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371215,,,,,,,
6682e58615fafdc129808b48,62be7c3bf3aed20010e2bdfb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bacelyky@thichanthit.com,Smarikafifteen hletest,2022-07-01T04:46:51.941Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39ee63c8-cf39-47e8-8326-b273cc96110a,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371217,,,,,,,
6682e58615fafdc129808b51,62be7e648a883f00124cca8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tohujeba@livinginsurance.co.uk,Smarikasix hletest,2022-07-01T04:56:04.298Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65b512a5-c57e-4630-a30d-60572473e650,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371226,,,,,,,
6682e58615fafdc129808b55,62be7e738a883f00124cca8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jokenila@savageattitude.com,Smarikaten hletest,2022-07-01T04:56:19.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sydney,18a0fcc2-5eaf-4af2-a0d7-94a0fdcacf38,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371230,,,,,,,
6682e58615fafdc129808b5c,62be7e8b8a883f00124cca95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hexygoqy@onekisspresave.com,Smarikasixteen hletest,2022-07-01T04:56:43.436Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,038b87e1-a819-44c8-831e-2ca53473d591,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371237,,,,,,,
6682e58615fafdc129808b5f,62be7ffdc710d500111e614f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sanish.n+12@homeloanexperts.com.au,sanish-wb hletest,2022-07-01T05:02:53.238Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4a21a06-79c2-4e88-b2ca-b8c851f71d53,,Website - Complete,,,,,,,,,,,,,,
6682e58615fafdc129808b64,62be99976322cb00115db87b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rurawigu@microcreditoabruzzo.it,Smarikatwo hletest,2022-07-01T06:52:07.378Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd172e6b-ccdc-4459-b386-9bc20930d380,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371264,,,,,,,
6682e58615fafdc129808b68,62be99a86322cb00115db87f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tohujeba@livinginsurance.co.uk,Smarikasix hletest,2022-07-01T06:52:24.110Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a3d6950-0da2-4333-9cdc-fec65edfdf38,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371268,,,,,,,
6682e58615fafdc129808b69,62be99ac6322cb00115db880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qilucoho@ryteto.me,Smarikaseven hletest,2022-07-01T06:52:28.391Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3326e13e-9b6e-4717-93a5-c7a8ac881e8f,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371269,,,,,,,
6682e58615fafdc129808b6a,62be99b06322cb00115db881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wugynyro@ryteto.me,Smarikaeight hletest,2022-07-01T06:52:32.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f1ada36-5a84-4766-9ce1-c3976d7cffe3,,Website - Complete,,,,free-quote,HLE Enquire Online Extended V2,,371270,,,,,,,
6682e58615fafdc129808b6b,62be99b46322cb00115db882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zaxylejo@microcreditoabruzzo.it,Smarikanine hletest,2022-07-01T06:52:36.290Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d695726f-8a8c-442a-807d-8daa7cb7cef2,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371271,,,,,,,
6682e58615fafdc129808b73,62be99d36322cb00115db88a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lusatequ@digital10network.com,Smarikaseventeen hletest,2022-07-01T06:53:07.091Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493ad38-2b2e-418e-9124-953a9e6acfb0,,Website - Complete,,,,interest-rates,HLE Enquire Online Extended V2,,371279,,,,,,,
6682e58615fafdc129808b75,62be9e1af88e7a0011aa334c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smarika.t@homeloanexperts.com.au,smarikaeighteen HLETest,2022-07-01T07:11:22.848Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01T17:20:12.320Z,,,,,,,3229fa82-4e58-4114-abb4-0450cd46677d,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371281,,,,,,,
6682e58615fafdc129808b76,62be9ffaf46edf0011f53996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smarika.t@homeloanexperts.com.au,smarikanineteen HLETest,2022-07-01T07:19:22.263Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01T17:20:12.525Z,,,,,,,2a791fa0-c071-434a-a5b8-57b23e700dd4,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371282,,,,,,,
6682e58615fafdc129808b7e,62bea52ca9f489001182a609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salona Bajracharya,,salona.b@homeloanexperts.com.au,,,,,test@crm1.co,Lead Test1,2022-07-01T07:41:32.131Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01T17:20:13.998Z,,,,,,,d3c497c2-7a93-4060-9165-8ac703a43391,,Broker's own professional referrer(e.g. Accountant),,,,,,,,,,,,,,
6682e58615fafdc129808b87,62beaeee59a3630011dec92d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smarikao48@gmail.com,smarikatwo HLETest,2022-07-01T08:23:10.255Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26818b8c-ecb3-4d85-bc81-d090b6158207,,Website - Complete,,,,genuine-savings/first-home-super-saver-scheme,HLE Enquire Online Extended V2,,371310,,,,,,,
6682e58615fafdc129808b89,62beaf6302f60e001148cd19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jenish Manandhar,,sanish.n+123@homeloanexperts.com.au,,,,,test@crm6.co,lead test6[Ignore],2022-07-01T08:25:07.786Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8390a745-071f-4275-8c47-52dbfa071805,,Website - Complete,,,,,,,,,,,,,,
6682e58615fafdc129808b8a,62beaf741f2e7600110721d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roselyn Silva,,ravi@homeloanexperts.com.au,,,,,,mercury idtest,2022-07-01T08:25:24.203Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a3c618f-4dc3-4847-adb0-46e99941351e,,Broker's own professional referrer(e.g. Accountant),,,,,,,,,,,,,,
6682e58615fafdc129808b90,62beb58ebaef2f001109f28e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shreshnibasnet9@gmail.com,smarikathirtyone HLETest,2022-07-01T08:51:26.590Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premium_and_other,9e5b951c-c5bc-43e6-9551-c32064dad2fb,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371314,,,,,,,
6682e58615fafdc129808b99,62bf1326e836960011171f0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test4@c.co,lead test13,2022-07-01T15:30:46.016Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb23fd71-bcb9-4881-8b18-51db200c5eb1,,Website - Complete,,,,,,,,,,,,,,
6682e58615fafdc129808b9e,62c259bff785ca0011487965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roselyn Silva,,ravi@homeloanexperts.com.au,,,,,admin@test3.co,admin test3,2022-07-04T03:08:47.671Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01T17:20:20.000Z,,,,,,,a0ebf98e-0623-4d21-8192-500728d481b1,,Website - Complete,,,,,,,,,,,,,,
6682e58615fafdc129808ba3,62c25fba3b4fd100118b51b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roselyn Silva,,ravi@homeloanexperts.com.au,,,,,,wb api tst,2022-07-04T03:34:18.572Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59b3b4da-9bdb-4335-ab49-6bfa1b89de49,,Website - Complete,,,,,,,,,,,,,,
6682e58615fafdc129808bac,62c26adbaf698c0011812094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tohujeba@livinginsurance.co.uk,Smarikasix hletest,2022-07-04T04:21:47.535Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website - Complete,,,,specialist-mortgage-brokers-new,HLE Enquire Online Extended V2,,371351,,,,,,,
6682e58615fafdc129808bae,62c26f7664e8d80011433d8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rurawigu@microcreditoabruzzo.it,Smarikatwo hletest,2022-07-04T04:41:26.763Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,premium_and_other,384e79b2-446a-4ad9-8435-a2ffbca5f45c,,Website - Complete,,,,free-quote,HLE Enquire Online Extended V2,,371356,,,,,,,
6682e58615fafdc129808bb5,62c275f31b76c40012efcb3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kvsvlkvfun@hletest.com,Salona hletesttt,2022-07-04T05:09:07.723Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adcba645-7d3a-4968-afcc-3a84e15be0fc,,Website - Complete,,,,,,,,,,,,,,
6682e58615fafdc129808bb7,62c275f5ec8d6c0011276cbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,peutvyzhvm@hletest.com,Salona hletesttt,2022-07-04T05:09:09.229Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ec07527-2c19-45aa-9e57-5f0de16c5f64,,Website - Complete,,,,,,,,,,,,,,
6682e58615fafdc129808bbb,62c276ffa0deb90012f002d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zaxylejo@microcreditoabruzzo.it,Smarikanine hletest,2022-07-04T05:13:35.702Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a20e969-cf93-4d4b-83ec-d4919a6a7029,,Website - Complete,,,,free-quote,HLE Enquire Online Extended V2,,371371,,,,,,,
